0.0030533 2 2 1 1
0.019682 1 3 1 1
0.0150062 0 4 1 1
0.160031 3 0 2 1
-0.0663503 2 1 2 1
-0.0849094 1 2 2 1
0.0418697 0 3 2 1
0.0321543 2 0 3 1
0.0586159 1 1 3 1
-0.110542 0 2 3 1
0.0105135 1 0 4 1
-0.0319098 0 1 4 1
0 0 0 5 1
0.080274 4 0 0 2
-0.0323564 3 1 0 2
0.0056639 2 2 0 2
0.0564959 1 3 0 2
0.0564787 0 4 0 2
0.0131947 3 0 1 2
-0.00822671 2 1 1 2
0.0286311 1 2 1 2
0.182565 0 3 1 2
0.116235 2 0 2 2
-0.112577 1 1 2 2
-0.0256449 0 2 2 2
-0.0341929 1 0 3 2
0.0296486 0 1 3 2
-0.00551627 0 0 4 2
-0.0494506 3 0 0 3
0.061854 2 1 0 3
-0.0611831 1 2 0 3
-0.0597248 0 3 0 3
-0.0794607 2 0 1 3
0.0135096 1 1 1 3
0.0501759 0 2 1 3
-0.0466239 1 0 2 3
0.0978596 0 1 2 3
-0.0217678 0 0 3 3
0.0100326 2 0 0 4
-0.0492897 1 1 0 4
0.0501593 0 2 0 4
-0.0275743 1 0 1 4
0.0119177 0 1 1 4
0.00975489 0 0 2 4
0 1 0 0 5
0 0 1 0 5
0 0 0 1 5
0 0 0 0 6
