0.016365 4 1 1 0
0.050904 3 2 1 0
0.0119476 2 3 1 0
-0.0652254 1 4 1 0
-0.182322 0 5 1 0
-0.0518174 4 0 2 0
-0.182671 3 1 2 0
-0.123269 2 2 2 0
0.11698 1 3 2 0
0.45405 0 4 2 0
0.443371 3 0 3 0
-0.0753228 2 1 3 0
-0.150647 1 2 3 0
-0.185321 0 3 3 0
-0.304596 2 0 4 0
0.327217 1 1 4 0
-0.23733 0 2 4 0
0 1 0 5 0
0 0 1 5 0
0 0 0 6 0
-0.0845842 5 0 0 1
-0.0680532 4 1 0 1
-0.0253029 3 2 0 1
0.024801 2 3 0 1
0.0480876 1 4 0 1
0.00814621 0 5 0 1
-0.176987 4 0 1 1
-0.0187551 3 1 1 1
0.0999798 2 2 1 1
0.249103 1 3 1 1
0.354393 0 4 1 1
0.300454 3 0 2 1
-0.504513 2 1 2 1
-0.34264 1 2 2 1
0.198258 0 3 2 1
-0.0477724 2 0 3 1
0.395982 1 1 3 1
-0.288425 0 2 3 1
0.00681947 1 0 4 1
0.0608363 0 1 4 1
0 0 0 5 1
-0.0232008 4 0 0 2
0.0986812 3 1 0 2
0.149306 2 2 0 2
0.0389688 1 3 0 2
-0.28335 0 4 0 2
-0.0494353 3 0 1 2
-0.217002 2 1 1 2
0.0262541 1 2 1 2
0.250397 0 3 1 2
0.225839 2 0 2 2
-0.108927 1 1 2 2
-0.169613 0 2 2 2
-0.0262969 1 0 3 2
-0.056919 0 1 3 2
0.00301365 0 0 4 2
-0.235638 3 0 0 3
0.452534 2 1 0 3
0.130754 1 2 0 3
-0.422783 0 3 0 3
-0.136846 2 0 1 3
0.615414 1 1 1 3
-0.465912 0 2 1 3
-0.150686 1 0 2 3
0.164437 0 1 2 3
-0.0234852 0 0 3 3
0.0365587 2 0 0 4
-0.421661 1 1 0 4
0.375464 0 2 0 4
-0.00187411 1 0 1 4
0.0540726 0 1 1 4
0.0842002 0 0 2 4
0 1 0 0 5
0 0 1 0 5
0 0 0 1 5
0 0 0 0 6
